time,name,value,status,warning_threshold,critical_threshold
8/31/2018 21:15,WINPRODWEB03,40.21,GREEN,60,85
8/31/2018 21:20,WINPRODWEB03,18.36,GREEN,60,85
8/31/2018 21:25,WINPRODWEB03,41.47,GREEN,60,85
8/31/2018 21:30,WINPRODWEB03,53.94,GREEN,60,85
8/31/2018 21:35,WINPRODWEB03,44.71,GREEN,60,85
8/31/2018 21:40,WINPRODWEB03,34.39,GREEN,60,85
8/31/2018 21:45,WINPRODWEB03,30.85,GREEN,60,85
8/31/2018 21:50,WINPRODWEB03,20.89,GREEN,60,85
8/31/2018 21:55,WINPRODWEB03,31.26,GREEN,60,85
8/31/2018 22:00,WINPRODWEB03,24.93,GREEN,60,85
8/31/2018 22:05,WINPRODWEB03,44.38,GREEN,60,85
8/31/2018 22:10,WINPRODWEB03,42.23,GREEN,60,85
8/31/2018 22:15,WINPRODWEB03,18.84,GREEN,60,85
8/31/2018 22:20,WINPRODWEB03,41.51,GREEN,60,85
8/31/2018 22:25,WINPRODWEB03,21.85,GREEN,60,85
8/31/2018 22:30,WINPRODWEB03,38.97,GREEN,60,85
8/31/2018 22:35,WINPRODWEB03,25.14,GREEN,60,85
8/31/2018 22:40,WINPRODWEB03,47.18,GREEN,60,85
8/31/2018 22:45,WINPRODWEB03,30.6,GREEN,60,85
8/31/2018 22:50,WINPRODWEB03,48.93,GREEN,60,85
8/31/2018 22:55,WINPRODWEB03,33.86,GREEN,60,85
8/31/2018 23:00,WINPRODWEB03,12.89,GREEN,60,85
8/31/2018 23:05,WINPRODWEB03,50.2,GREEN,60,85
8/31/2018 23:10,WINPRODWEB03,38.34,GREEN,60,85
8/31/2018 23:15,WINPRODWEB03,19.5,GREEN,60,85
8/31/2018 23:20,WINPRODWEB03,47.22,GREEN,60,85
8/31/2018 23:25,WINPRODWEB03,32.47,GREEN,60,85
8/31/2018 23:30,WINPRODWEB03,52.71,GREEN,60,85
8/31/2018 23:35,WINPRODWEB03,45.45,GREEN,60,85
8/31/2018 23:40,WINPRODWEB03,53.53,GREEN,60,85
8/31/2018 23:45,WINPRODWEB03,45.64,GREEN,60,85
8/31/2018 23:50,WINPRODWEB03,28.11,GREEN,60,85
8/31/2018 23:55,WINPRODWEB03,46.08,GREEN,60,85
8/31/2018 0:00,LNXPRODDB01,19.03,GREEN,75,90
8/31/2018 0:05,LNXPRODDB01,24.77,GREEN,75,90
8/31/2018 0:10,LNXPRODDB01,14.3,GREEN,75,90
8/31/2018 0:15,LNXPRODDB01,45.63,GREEN,75,90
8/31/2018 0:20,LNXPRODDB01,34.67,GREEN,75,90
8/31/2018 0:25,LNXPRODDB01,52.32,GREEN,75,90
8/31/2018 0:30,LNXPRODDB01,42.64,GREEN,75,90
8/31/2018 0:35,LNXPRODDB01,37.23,GREEN,75,90
8/31/2018 0:40,LNXPRODDB01,28.74,GREEN,75,90
8/31/2018 0:45,LNXPRODDB01,33.22,GREEN,75,90
8/31/2018 0:50,LNXPRODDB01,52.35,GREEN,75,90
8/31/2018 0:55,LNXPRODDB01,31.72,GREEN,75,90
8/31/2018 1:00,LNXPRODDB01,29.33,GREEN,75,90
8/31/2018 1:05,LNXPRODDB01,32.1,GREEN,75,90
8/31/2018 1:10,LNXPRODDB01,35.89,GREEN,75,90
8/31/2018 1:15,LNXPRODDB01,42.25,GREEN,75,90
8/31/2018 1:20,LNXPRODDB01,11.55,GREEN,75,90
8/31/2018 1:25,LNXPRODDB01,24.39,GREEN,75,90
8/31/2018 1:30,LNXPRODDB01,54.14,GREEN,75,90
8/31/2018 1:35,LNXPRODDB01,50.58,GREEN,75,90
8/31/2018 1:40,LNXPRODDB01,28.59,GREEN,75,90
8/31/2018 1:45,LNXPRODDB01,50.72,GREEN,75,90
8/31/2018 1:50,LNXPRODDB01,36.3,GREEN,75,90
8/31/2018 1:55,LNXPRODDB01,15.97,GREEN,75,90
8/31/2018 2:00,LNXPRODDB01,14.41,GREEN,75,90
8/31/2018 2:05,LNXPRODDB01,48.11,GREEN,75,90
8/31/2018 2:10,LNXPRODDB01,49.9,GREEN,75,90
8/31/2018 2:15,LNXPRODDB01,25.26,GREEN,75,90
8/31/2018 2:20,LNXPRODDB01,27.36,GREEN,75,90
8/31/2018 2:25,LNXPRODDB01,37.31,GREEN,75,90
8/31/2018 2:30,LNXPRODDB01,48.45,GREEN,75,90
8/31/2018 2:35,LNXPRODDB01,24.1,GREEN,75,90
8/31/2018 2:40,LNXPRODDB01,53.57,GREEN,75,90
8/31/2018 2:45,LNXPRODDB01,15.08,GREEN,75,90
8/31/2018 2:50,LNXPRODDB01,30.18,GREEN,75,90
8/31/2018 2:55,LNXPRODDB01,21.35,GREEN,75,90
8/31/2018 3:00,LNXPRODDB01,50.93,GREEN,75,90
8/31/2018 3:05,LNXPRODDB01,13.96,GREEN,75,90
8/31/2018 3:10,LNXPRODDB01,10.62,GREEN,75,90
8/31/2018 3:15,LNXPRODDB01,46.53,GREEN,75,90
8/31/2018 3:20,LNXPRODDB01,17.66,GREEN,75,90
8/31/2018 3:25,LNXPRODDB01,10.01,GREEN,75,90
8/31/2018 3:30,LNXPRODDB01,22.01,GREEN,75,90
8/31/2018 3:35,LNXPRODDB01,28.59,GREEN,75,90
8/31/2018 3:40,LNXPRODDB01,36.56,GREEN,75,90
8/31/2018 3:45,LNXPRODDB01,36.55,GREEN,75,90
8/31/2018 3:50,LNXPRODDB01,11.81,GREEN,75,90
8/31/2018 3:55,LNXPRODDB01,22.72,GREEN,75,90
8/31/2018 4:00,LNXPRODDB01,15.7,GREEN,75,90
8/31/2018 4:05,LNXPRODDB01,15,GREEN,75,90
8/31/2018 4:10,LNXPRODDB01,30.12,GREEN,75,90
8/31/2018 4:15,LNXPRODDB01,13.74,GREEN,75,90
8/31/2018 4:20,LNXPRODDB01,39.16,GREEN,75,90
8/31/2018 4:25,LNXPRODDB01,12.16,GREEN,75,90
8/31/2018 4:30,LNXPRODDB01,15.09,GREEN,75,90
8/31/2018 4:35,LNXPRODDB01,37.87,GREEN,75,90
8/31/2018 4:40,LNXPRODDB01,13.66,GREEN,75,90
8/31/2018 4:45,LNXPRODDB01,22.55,GREEN,75,90
8/31/2018 4:50,LNXPRODDB01,45.91,GREEN,75,90
8/31/2018 4:55,LNXPRODDB01,32.4,GREEN,75,90
8/31/2018 5:00,LNXPRODDB01,30.58,GREEN,75,90
8/31/2018 5:05,LNXPRODDB01,34.65,GREEN,75,90
8/31/2018 5:10,LNXPRODDB01,31.31,GREEN,75,90
8/31/2018 5:15,LNXPRODDB01,15.17,GREEN,75,90
8/31/2018 5:20,LNXPRODDB01,48.01,GREEN,75,90
8/31/2018 5:25,LNXPRODDB01,10.72,GREEN,75,90
8/31/2018 5:30,LNXPRODDB01,26.96,GREEN,75,90
8/31/2018 5:35,LNXPRODDB01,27.06,GREEN,75,90
8/31/2018 5:40,LNXPRODDB01,35.92,GREEN,75,90
8/31/2018 5:45,LNXPRODDB01,24.62,GREEN,75,90
8/31/2018 5:50,LNXPRODDB01,20.97,GREEN,75,90
8/31/2018 5:55,LNXPRODDB01,20.09,GREEN,75,90
8/31/2018 6:00,LNXPRODDB01,33.86,GREEN,75,90
8/31/2018 6:05,LNXPRODDB01,49.74,GREEN,75,90
8/31/2018 6:10,LNXPRODDB01,24.87,GREEN,75,90
8/31/2018 6:15,LNXPRODDB01,12.14,GREEN,75,90
8/31/2018 6:20,LNXPRODDB01,21.05,GREEN,75,90
8/31/2018 6:25,LNXPRODDB01,21.8,GREEN,75,90
8/31/2018 6:30,LNXPRODDB01,15.05,GREEN,75,90
8/31/2018 6:35,LNXPRODDB01,43.19,GREEN,75,90
8/31/2018 6:40,LNXPRODDB01,17.41,GREEN,75,90
8/31/2018 6:45,LNXPRODDB01,19.76,GREEN,75,90
8/31/2018 6:50,LNXPRODDB01,24.17,GREEN,75,90
8/31/2018 6:55,LNXPRODDB01,18.19,GREEN,75,90
8/31/2018 7:00,LNXPRODDB01,26.7,GREEN,75,90
8/31/2018 7:05,LNXPRODDB01,20.9,GREEN,75,90
8/31/2018 7:10,LNXPRODDB01,36.32,GREEN,75,90
8/31/2018 7:15,LNXPRODDB01,32.39,GREEN,75,90
8/31/2018 7:20,LNXPRODDB01,22.7,GREEN,75,90
8/31/2018 7:25,LNXPRODDB01,23.32,GREEN,75,90
8/31/2018 7:30,LNXPRODDB01,51.56,GREEN,75,90
8/31/2018 7:35,LNXPRODDB01,44.32,GREEN,75,90
8/31/2018 7:40,LNXPRODDB01,51,GREEN,75,90
8/31/2018 7:45,LNXPRODDB01,22.51,GREEN,75,90
8/31/2018 7:50,LNXPRODDB01,44.13,GREEN,75,90
8/31/2018 7:55,LNXPRODDB01,30.6,GREEN,75,90
8/31/2018 8:00,LNXPRODDB01,50.97,GREEN,75,90
8/31/2018 8:05,LNXPRODDB01,38.46,GREEN,75,90
8/31/2018 8:10,LNXPRODDB01,30.99,GREEN,75,90
8/31/2018 8:15,LNXPRODDB01,16.97,GREEN,75,90
8/31/2018 8:20,LNXPRODDB01,20.04,GREEN,75,90
8/31/2018 8:25,LNXPRODDB01,37.41,GREEN,75,90
8/31/2018 8:30,LNXPRODDB01,11.58,GREEN,75,90
8/31/2018 8:35,LNXPRODDB01,50.89,GREEN,75,90
8/31/2018 8:40,LNXPRODDB01,43.96,GREEN,75,90
8/31/2018 8:45,LNXPRODDB01,24.88,GREEN,75,90
8/31/2018 8:50,LNXPRODDB01,38.89,GREEN,75,90
8/31/2018 8:55,LNXPRODDB01,22.55,GREEN,75,90
8/31/2018 9:00,LNXPRODDB01,12.85,GREEN,75,90
8/31/2018 9:05,LNXPRODDB01,46.12,GREEN,75,90
8/31/2018 9:10,LNXPRODDB01,20.26,GREEN,75,90
8/31/2018 9:15,LNXPRODDB01,28.36,GREEN,75,90
8/31/2018 9:20,LNXPRODDB01,44.25,GREEN,75,90
8/31/2018 9:25,LNXPRODDB01,13.77,GREEN,75,90
8/31/2018 9:30,LNXPRODDB01,12.92,GREEN,75,90
8/31/2018 9:35,LNXPRODDB01,21.2,GREEN,75,90
8/31/2018 9:40,LNXPRODDB01,45.7,GREEN,75,90
8/31/2018 9:45,LNXPRODDB01,53.49,GREEN,75,90
8/31/2018 9:50,LNXPRODDB01,50.41,GREEN,75,90
8/31/2018 9:55,LNXPRODDB01,53.96,GREEN,75,90
8/31/2018 10:00,LNXPRODDB01,11.82,GREEN,75,90
8/31/2018 10:05,LNXPRODDB01,17.53,GREEN,75,90
8/31/2018 10:10,LNXPRODDB01,24.22,GREEN,75,90
8/31/2018 10:15,LNXPRODDB01,17.67,GREEN,75,90
8/31/2018 10:20,LNXPRODDB01,17.78,GREEN,75,90
8/31/2018 10:25,LNXPRODDB01,49.44,GREEN,75,90
8/31/2018 10:30,LNXPRODDB01,36.26,GREEN,75,90
8/31/2018 10:35,LNXPRODDB01,33.01,GREEN,75,90
8/31/2018 10:40,LNXPRODDB01,32.15,GREEN,75,90
8/31/2018 10:45,LNXPRODDB01,13.03,GREEN,75,90
8/31/2018 10:50,LNXPRODDB01,50.77,GREEN,75,90
8/31/2018 10:55,LNXPRODDB01,11.51,GREEN,75,90
8/31/2018 11:00,LNXPRODDB01,14.39,GREEN,75,90
8/31/2018 11:05,LNXPRODDB01,22.2,GREEN,75,90
8/31/2018 11:10,LNXPRODDB01,27.42,GREEN,75,90
8/31/2018 11:15,LNXPRODDB01,32.4,GREEN,75,90
8/31/2018 11:20,LNXPRODDB01,53.84,GREEN,75,90
8/31/2018 11:25,LNXPRODDB01,17.51,GREEN,75,90
8/31/2018 11:30,LNXPRODDB01,44.87,GREEN,75,90
8/31/2018 11:35,LNXPRODDB01,38.37,GREEN,75,90
8/31/2018 11:40,LNXPRODDB01,20.55,GREEN,75,90
8/31/2018 11:45,LNXPRODDB01,24.98,GREEN,75,90
8/31/2018 11:50,LNXPRODDB01,28.34,GREEN,75,90
8/31/2018 11:55,LNXPRODDB01,24.72,GREEN,75,90
8/31/2018 12:00,LNXPRODDB01,10.45,GREEN,75,90
8/31/2018 12:05,LNXPRODDB01,20.46,GREEN,75,90
8/31/2018 12:10,LNXPRODDB01,15.73,GREEN,75,90
8/31/2018 12:15,LNXPRODDB01,50.27,GREEN,75,90
8/31/2018 12:20,LNXPRODDB01,46.61,GREEN,75,90
8/31/2018 12:25,LNXPRODDB01,33.98,GREEN,75,90
8/31/2018 12:30,LNXPRODDB01,22.07,GREEN,75,90
8/31/2018 12:35,LNXPRODDB01,53,GREEN,75,90
8/31/2018 12:40,LNXPRODDB01,13.96,GREEN,75,90
8/31/2018 12:45,LNXPRODDB01,28.7,GREEN,75,90
8/31/2018 12:50,LNXPRODDB01,32.25,GREEN,75,90
8/31/2018 12:55,LNXPRODDB01,52.15,GREEN,75,90
8/31/2018 13:00,LNXPRODDB01,14.5,GREEN,75,90
8/31/2018 13:05,LNXPRODDB01,16.62,GREEN,75,90
8/31/2018 13:10,LNXPRODDB01,15.06,GREEN,75,90
8/31/2018 13:15,LNXPRODDB01,41.63,GREEN,75,90
8/31/2018 13:20,LNXPRODDB01,26.42,GREEN,75,90
8/31/2018 13:25,LNXPRODDB01,14.01,GREEN,75,90
8/31/2018 13:30,LNXPRODDB01,29.43,GREEN,75,90
8/31/2018 13:35,LNXPRODDB01,42.8,GREEN,75,90
8/31/2018 13:40,LNXPRODDB01,23.13,GREEN,75,90
8/31/2018 13:45,LNXPRODDB01,21.93,GREEN,75,90
8/31/2018 13:50,LNXPRODDB01,31.26,AMBER,75,90
8/31/2018 13:55,LNXPRODDB01,29.72,AMBER,75,90
8/31/2018 14:00,LNXPRODDB01,54.07,AMBER,75,90
8/31/2018 14:05,LNXPRODDB01,20,AMBER,75,90
8/31/2018 14:10,LNXPRODDB01,53.73,AMBER,75,90
8/31/2018 14:15,LNXPRODDB01,15.79,AMBER,75,90
8/31/2018 14:20,LNXPRODDB01,22.58,AMBER,75,90
8/31/2018 14:25,LNXPRODDB01,31.54,GREEN,75,90
8/31/2018 14:30,LNXPRODDB01,52.96,GREEN,75,90
8/31/2018 14:35,LNXPRODDB01,38.37,GREEN,75,90
8/31/2018 14:40,LNXPRODDB01,11.18,GREEN,75,90
8/31/2018 14:45,LNXPRODDB01,41.43,GREEN,75,90
8/31/2018 14:50,LNXPRODDB01,20.91,GREEN,75,90
8/31/2018 14:55,LNXPRODDB01,45.04,GREEN,75,90
8/31/2018 15:00,LNXPRODDB01,48.58,GREEN,75,90
8/31/2018 15:05,LNXPRODDB01,42.82,GREEN,75,90
8/31/2018 15:10,LNXPRODDB01,12.13,GREEN,75,90
8/31/2018 15:15,LNXPRODDB01,33.18,GREEN,75,90
8/31/2018 15:20,LNXPRODDB01,13.04,GREEN,75,90
8/31/2018 15:25,LNXPRODDB01,14.13,GREEN,75,90
8/31/2018 15:30,LNXPRODDB01,53.76,GREEN,75,90
8/31/2018 15:35,LNXPRODDB01,51.78,GREEN,75,90
8/31/2018 15:40,LNXPRODDB01,26.49,GREEN,75,90
8/31/2018 15:45,LNXPRODDB01,16.47,GREEN,75,90
8/31/2018 15:50,LNXPRODDB01,46.68,GREEN,75,90
8/31/2018 15:55,LNXPRODDB01,26.67,GREEN,75,90
8/31/2018 16:00,LNXPRODDB01,34.13,GREEN,75,90
8/31/2018 16:05,LNXPRODDB01,19.63,GREEN,75,90
8/31/2018 16:10,LNXPRODDB01,46.74,GREEN,75,90
8/31/2018 16:15,LNXPRODDB01,23.39,GREEN,75,90
8/31/2018 16:20,LNXPRODDB01,28.39,GREEN,75,90
8/31/2018 16:25,LNXPRODDB01,19.75,GREEN,75,90
8/31/2018 16:30,LNXPRODDB01,42.04,GREEN,75,90
8/31/2018 16:35,LNXPRODDB01,45.25,GREEN,75,90
8/31/2018 16:40,LNXPRODDB01,45.73,GREEN,75,90
8/31/2018 16:45,LNXPRODDB01,44.22,GREEN,75,90
8/31/2018 16:50,LNXPRODDB01,28.65,GREEN,75,90
8/31/2018 16:55,LNXPRODDB01,39.32,GREEN,75,90
8/31/2018 17:00,LNXPRODDB01,14.23,GREEN,75,90
8/31/2018 17:05,LNXPRODDB01,51.25,GREEN,75,90
8/31/2018 17:10,LNXPRODDB01,54.35,GREEN,75,90
8/31/2018 17:15,LNXPRODDB01,36.51,GREEN,75,90
8/31/2018 17:20,LNXPRODDB01,24.09,GREEN,75,90
8/31/2018 17:25,LNXPRODDB01,37.71,GREEN,75,90
8/31/2018 17:30,LNXPRODDB01,25.76,GREEN,75,90
8/31/2018 17:35,LNXPRODDB01,48.41,GREEN,75,90
8/31/2018 17:40,LNXPRODDB01,46.54,GREEN,75,90
8/31/2018 17:45,LNXPRODDB01,47.97,GREEN,75,90
8/31/2018 17:50,LNXPRODDB01,17.39,GREEN,75,90
8/31/2018 17:55,LNXPRODDB01,19.69,GREEN,75,90
8/31/2018 18:00,LNXPRODDB01,47.49,GREEN,75,90
8/31/2018 18:05,LNXPRODDB01,32.63,GREEN,75,90
8/31/2018 18:10,LNXPRODDB01,10.99,GREEN,75,90
8/31/2018 18:15,LNXPRODDB01,40.8,GREEN,75,90
8/31/2018 18:20,LNXPRODDB01,13.86,GREEN,75,90
8/31/2018 18:25,LNXPRODDB01,23.92,GREEN,75,90
8/31/2018 18:30,LNXPRODDB01,23.13,GREEN,75,90
8/31/2018 18:35,LNXPRODDB01,28.52,GREEN,75,90
8/31/2018 18:40,LNXPRODDB01,31.54,GREEN,75,90
8/31/2018 18:45,LNXPRODDB01,26.68,GREEN,75,90
8/31/2018 18:50,LNXPRODDB01,19.73,GREEN,75,90
8/31/2018 18:55,LNXPRODDB01,45.9,GREEN,75,90
8/31/2018 19:00,LNXPRODDB01,37.22,GREEN,75,90
8/31/2018 19:05,LNXPRODDB01,33.06,GREEN,75,90
8/31/2018 19:10,LNXPRODDB01,34.43,GREEN,75,90
8/31/2018 19:15,LNXPRODDB01,51.54,GREEN,75,90
8/31/2018 19:20,LNXPRODDB01,40.63,GREEN,75,90
8/31/2018 19:25,LNXPRODDB01,15.37,GREEN,75,90
8/31/2018 19:30,LNXPRODDB01,15.32,GREEN,75,90
8/31/2018 19:35,LNXPRODDB01,20.72,GREEN,75,90
8/31/2018 19:40,LNXPRODDB01,51.98,GREEN,75,90
8/31/2018 19:45,LNXPRODDB01,33.09,GREEN,75,90
8/31/2018 19:50,LNXPRODDB01,23.42,GREEN,75,90
8/31/2018 19:55,LNXPRODDB01,31.87,GREEN,75,90
8/31/2018 20:00,LNXPRODDB01,47.19,GREEN,75,90
8/31/2018 20:05,LNXPRODDB01,39,GREEN,75,90
8/31/2018 20:10,LNXPRODDB01,16.31,GREEN,75,90
8/31/2018 20:15,LNXPRODDB01,24.27,GREEN,75,90
8/31/2018 20:20,LNXPRODDB01,47.2,GREEN,75,90
8/31/2018 20:25,LNXPRODDB01,42.96,GREEN,75,90
8/31/2018 20:30,LNXPRODDB01,16.85,GREEN,75,90
8/31/2018 20:35,LNXPRODDB01,20.48,GREEN,75,90
8/31/2018 20:40,LNXPRODDB01,25.46,GREEN,75,90
8/31/2018 20:45,LNXPRODDB01,13.42,GREEN,75,90
8/31/2018 20:50,LNXPRODDB01,23.21,GREEN,75,90
8/31/2018 20:55,LNXPRODDB01,16.32,GREEN,75,90
8/31/2018 21:00,LNXPRODDB01,36.2,GREEN,75,90
8/31/2018 21:05,LNXPRODDB01,20.9,GREEN,75,90
8/31/2018 21:10,LNXPRODDB01,15.03,GREEN,75,90
8/31/2018 21:15,LNXPRODDB01,11,GREEN,75,90
8/31/2018 21:20,LNXPRODDB01,48.72,GREEN,75,90
8/31/2018 21:25,LNXPRODDB01,50.44,GREEN,75,90
8/31/2018 21:30,LNXPRODDB01,40.73,GREEN,75,90
8/31/2018 21:35,LNXPRODDB01,41.2,GREEN,75,90
8/31/2018 21:40,LNXPRODDB01,50.18,GREEN,75,90
8/31/2018 21:45,LNXPRODDB01,40.35,GREEN,75,90
8/31/2018 21:50,LNXPRODDB01,12.83,GREEN,75,90
8/31/2018 21:55,LNXPRODDB01,50.09,GREEN,75,90
8/31/2018 22:00,LNXPRODDB01,28.29,GREEN,75,90
8/31/2018 22:05,LNXPRODDB01,14.48,GREEN,75,90
8/31/2018 22:10,LNXPRODDB01,40.39,GREEN,75,90
8/31/2018 22:15,LNXPRODDB01,51.9,GREEN,75,90
8/31/2018 22:20,LNXPRODDB01,21.37,GREEN,75,90
8/31/2018 22:25,LNXPRODDB01,10.1,GREEN,75,90
8/31/2018 22:30,LNXPRODDB01,35.96,GREEN,75,90
8/31/2018 22:35,LNXPRODDB01,14.26,GREEN,75,90
8/31/2018 22:40,LNXPRODDB01,30.2,GREEN,75,90
8/31/2018 22:45,LNXPRODDB01,17.02,GREEN,75,90
8/31/2018 22:50,LNXPRODDB01,43.2,GREEN,75,90
8/31/2018 22:55,LNXPRODDB01,48.58,GREEN,75,90
8/31/2018 23:00,LNXPRODDB01,54.36,GREEN,75,90
8/31/2018 23:05,LNXPRODDB01,36.41,GREEN,75,90
8/31/2018 23:10,LNXPRODDB01,37.52,GREEN,75,90
8/31/2018 23:15,LNXPRODDB01,10.3,GREEN,75,90
8/31/2018 23:20,LNXPRODDB01,43.36,GREEN,75,90
8/31/2018 23:25,LNXPRODDB01,29.02,GREEN,75,90
8/31/2018 23:30,LNXPRODDB01,51.3,GREEN,75,90
8/31/2018 23:35,LNXPRODDB01,11.49,GREEN,75,90
8/31/2018 23:40,LNXPRODDB01,39.12,GREEN,75,90
8/31/2018 23:45,LNXPRODDB01,23.91,GREEN,75,90
8/31/2018 23:50,LNXPRODDB01,35.56,GREEN,75,90
8/31/2018 23:55,LNXPRODDB01,39.62,GREEN,75,90
8/31/2018 0:00,LNXPRODAPP01,47.98,GREEN,60,85
8/31/2018 0:05,LNXPRODAPP01,53.99,GREEN,60,85
8/31/2018 0:10,LNXPRODAPP01,16.26,GREEN,60,85
8/31/2018 0:15,LNXPRODAPP01,19.73,GREEN,60,85
8/31/2018 0:20,LNXPRODAPP01,35.14,GREEN,60,85
8/31/2018 0:25,LNXPRODAPP01,35.86,GREEN,60,85
8/31/2018 0:30,LNXPRODAPP01,33.51,GREEN,60,85
8/31/2018 0:35,LNXPRODAPP01,14.11,GREEN,60,85
8/31/2018 0:40,LNXPRODAPP01,27.46,GREEN,60,85
8/31/2018 0:45,LNXPRODAPP01,29.8,GREEN,60,85
8/31/2018 0:50,LNXPRODAPP01,13.55,GREEN,60,85
8/31/2018 0:55,LNXPRODAPP01,48.18,GREEN,60,85
8/31/2018 1:00,LNXPRODAPP01,94.65,AMBER,60,85
8/31/2018 1:05,LNXPRODAPP01,99.84,AMBER,60,85
8/31/2018 1:10,LNXPRODAPP01,90.65,AMBER,60,85
8/31/2018 1:15,LNXPRODAPP01,88.09,AMBER,60,85
8/31/2018 1:20,LNXPRODAPP01,89.11,AMBER,60,85
8/31/2018 1:25,LNXPRODAPP01,97.32,AMBER,60,85
8/31/2018 1:30,LNXPRODAPP01,96.1,AMBER,60,85
8/31/2018 1:35,LNXPRODAPP01,99.84,AMBER,60,85
8/31/2018 1:40,LNXPRODAPP01,91.81,AMBER,60,85
8/31/2018 1:45,LNXPRODAPP01,85.56,AMBER,60,85
8/31/2018 1:50,LNXPRODAPP01,92.7,AMBER,60,85
8/31/2018 1:55,LNXPRODAPP01,94.65,AMBER,60,85
8/31/2018 2:00,LNXPRODAPP01,38.71,GREEN,60,85
8/31/2018 2:05,LNXPRODAPP01,47.01,GREEN,60,85
8/31/2018 2:10,LNXPRODAPP01,30.62,GREEN,60,85
8/31/2018 2:15,LNXPRODAPP01,24.04,GREEN,60,85
8/31/2018 2:20,LNXPRODAPP01,30.3,GREEN,60,85
8/31/2018 2:25,LNXPRODAPP01,25.16,GREEN,60,85
8/31/2018 2:30,LNXPRODAPP01,40.26,GREEN,60,85
8/31/2018 2:35,LNXPRODAPP01,14.7,GREEN,60,85
8/31/2018 2:40,LNXPRODAPP01,32.78,GREEN,60,85
8/31/2018 2:45,LNXPRODAPP01,13.28,GREEN,60,85
8/31/2018 2:50,LNXPRODAPP01,32.37,GREEN,60,85
8/31/2018 2:55,LNXPRODAPP01,41.04,GREEN,60,85
8/31/2018 3:00,LNXPRODAPP01,12.65,GREEN,60,85
8/31/2018 3:05,LNXPRODAPP01,31.87,GREEN,60,85
8/31/2018 3:10,LNXPRODAPP01,36.01,GREEN,60,85
8/31/2018 3:15,LNXPRODAPP01,14.99,GREEN,60,85
8/31/2018 3:20,LNXPRODAPP01,42.46,GREEN,60,85
8/31/2018 3:25,LNXPRODAPP01,47.74,GREEN,60,85
8/31/2018 3:30,LNXPRODAPP01,19.85,GREEN,60,85
8/31/2018 3:35,LNXPRODAPP01,46.42,GREEN,60,85
8/31/2018 3:40,LNXPRODAPP01,42.61,GREEN,60,85
8/31/2018 3:45,LNXPRODAPP01,31.51,GREEN,60,85
8/31/2018 3:50,LNXPRODAPP01,47.13,GREEN,60,85
8/31/2018 3:55,LNXPRODAPP01,31.21,GREEN,60,85
8/31/2018 4:00,LNXPRODAPP01,26.89,GREEN,60,85
8/31/2018 4:05,LNXPRODAPP01,50.2,GREEN,60,85
8/31/2018 4:10,LNXPRODAPP01,53.91,GREEN,60,85
8/31/2018 4:15,LNXPRODAPP01,19.65,GREEN,60,85
8/31/2018 4:20,LNXPRODAPP01,30.71,GREEN,60,85
8/31/2018 4:25,LNXPRODAPP01,45.53,GREEN,60,85
8/31/2018 4:30,LNXPRODAPP01,30.76,GREEN,60,85
8/31/2018 4:35,LNXPRODAPP01,53.17,GREEN,60,85
8/31/2018 4:40,LNXPRODAPP01,23.76,GREEN,60,85
8/31/2018 4:45,LNXPRODAPP01,20.15,GREEN,60,85
8/31/2018 4:50,LNXPRODAPP01,36.54,GREEN,60,85
8/31/2018 4:55,LNXPRODAPP01,44.76,GREEN,60,85
8/31/2018 5:00,LNXPRODAPP01,47.11,GREEN,60,85
8/31/2018 5:05,LNXPRODAPP01,27.34,GREEN,60,85
8/31/2018 5:10,LNXPRODAPP01,20.45,GREEN,60,85
8/31/2018 5:15,LNXPRODAPP01,50.69,GREEN,60,85
8/31/2018 5:20,LNXPRODAPP01,51.58,GREEN,60,85
8/31/2018 5:25,LNXPRODAPP01,44.84,GREEN,60,85
8/31/2018 5:30,LNXPRODAPP01,41.63,GREEN,60,85
8/31/2018 5:35,LNXPRODAPP01,45.63,GREEN,60,85
8/31/2018 5:40,LNXPRODAPP01,11.75,GREEN,60,85
8/31/2018 5:45,LNXPRODAPP01,54,GREEN,60,85
8/31/2018 5:50,LNXPRODAPP01,20.11,GREEN,60,85
8/31/2018 5:55,LNXPRODAPP01,39.52,GREEN,60,85
8/31/2018 6:00,LNXPRODAPP01,27.16,GREEN,60,85
8/31/2018 6:05,LNXPRODAPP01,37.57,GREEN,60,85
8/31/2018 6:10,LNXPRODAPP01,22.59,GREEN,60,85
8/31/2018 6:15,LNXPRODAPP01,51.82,GREEN,60,85
8/31/2018 6:20,LNXPRODAPP01,38.71,GREEN,60,85
8/31/2018 6:25,LNXPRODAPP01,36.77,GREEN,60,85
8/31/2018 6:30,LNXPRODAPP01,22.22,GREEN,60,85
8/31/2018 6:35,LNXPRODAPP01,36.85,GREEN,60,85
8/31/2018 6:40,LNXPRODAPP01,21.26,GREEN,60,85
8/31/2018 6:45,LNXPRODAPP01,21.46,GREEN,60,85
8/31/2018 6:50,LNXPRODAPP01,51.31,GREEN,60,85
8/31/2018 6:55,LNXPRODAPP01,29.44,GREEN,60,85
8/31/2018 7:00,LNXPRODAPP01,35.67,GREEN,60,85
8/31/2018 7:05,LNXPRODAPP01,48.83,GREEN,60,85
8/31/2018 7:10,LNXPRODAPP01,27.95,GREEN,60,85
